id,date,Warengruppe,umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
1503041.0,2015-03-04,1.0,76.5028628068188,,6.0,5.0,18.0,61.0
1503042.0,2015-03-04,2.0,246.332586657334,,6.0,5.0,18.0,61.0
1503045.0,2015-03-04,5.0,227.526630558065,,6.0,5.0,18.0,61.0
1503051.0,2015-03-05,1.0,115.664704258596,,7.0,6.625,14.0,
1503052.0,2015-03-05,2.0,275.116919242864,,7.0,6.625,14.0,
1503053.0,2015-03-05,3.0,117.287155134629,,7.0,6.625,14.0,
1503054.0,2015-03-05,4.0,65.2095428993818,,7.0,6.625,14.0,
1503055.0,2015-03-05,5.0,205.059139995828,,7.0,6.625,14.0,
1503061.0,2015-03-06,1.0,100.668607215573,,7.0,8.125,12.0,20.0
1503062.0,2015-03-06,2.0,297.136244722274,,7.0,8.125,12.0,20.0
1503063.0,2015-03-06,3.0,121.559740836917,,7.0,8.125,12.0,20.0
1503065.0,2015-03-06,5.0,238.613238236779,,7.0,8.125,12.0,20.0
1503064.0,2015-03-06,4.0,68.8019764229724,,7.0,8.125,12.0,20.0
1503071.0,2015-03-07,1.0,106.704697425172,,7.0,10.125,13.0,0.0
1503072.0,2015-03-07,2.0,371.471472262365,,7.0,10.125,13.0,0.0
1503073.0,2015-03-07,3.0,116.290165013612,,7.0,10.125,13.0,0.0
1503074.0,2015-03-07,4.0,104.606853245048,,7.0,10.125,13.0,0.0
1503075.0,2015-03-07,5.0,262.806831079145,,7.0,10.125,13.0,0.0
1503082.0,2015-03-08,2.0,554.721366656377,,0.0,14.0,12.0,
1503081.0,2015-03-08,1.0,80.654299664346,,0.0,14.0,12.0,
1503085.0,2015-03-08,5.0,341.796143879394,,0.0,14.0,12.0,
1503083.0,2015-03-08,3.0,177.593434050659,,0.0,14.0,12.0,
1503084.0,2015-03-08,4.0,205.57099280524,,0.0,14.0,12.0,
1503091.0,2015-03-09,1.0,145.517595242024,,4.0,8.375,6.0,
1503092.0,2015-03-09,2.0,280.114708230479,,4.0,8.375,6.0,
1503093.0,2015-03-09,3.0,80.1311749505893,,4.0,8.375,6.0,
1503094.0,2015-03-09,4.0,41.7256099434086,,4.0,8.375,6.0,
1503095.0,2015-03-09,5.0,261.326829122549,,4.0,8.375,6.0,
1503102.0,2015-03-10,2.0,279.649961183193,,3.0,9.5,13.0,10.0
1503101.0,2015-03-10,1.0,120.053548888447,,3.0,9.5,13.0,10.0
1503103.0,2015-03-10,3.0,130.325454800002,,3.0,9.5,13.0,10.0
1503105.0,2015-03-10,5.0,232.538394821195,,3.0,9.5,13.0,10.0
1503104.0,2015-03-10,4.0,81.469301222971,,3.0,9.5,13.0,10.0
1503111.0,2015-03-11,1.0,77.5925278766144,,0.0,9.125,12.0,
1503112.0,2015-03-11,2.0,274.719950167954,,0.0,9.125,12.0,
1503113.0,2015-03-11,3.0,102.068111666797,,0.0,9.125,12.0,
1503114.0,2015-03-11,4.0,56.4990825988405,,0.0,9.125,12.0,
1503115.0,2015-03-11,5.0,223.970103711564,,0.0,9.125,12.0,
1503121.0,2015-03-12,1.0,123.321210172569,,0.0,7.125,10.0,0.0
1503123.0,2015-03-12,3.0,94.0642345732726,,0.0,7.125,10.0,0.0
1503122.0,2015-03-12,2.0,271.057968620896,,0.0,7.125,10.0,0.0
1503124.0,2015-03-12,4.0,84.3321888197467,,0.0,7.125,10.0,0.0
1503125.0,2015-03-12,5.0,210.491995601659,,0.0,7.125,10.0,0.0
1503131.0,2015-03-13,1.0,104.09727840711,,6.0,4.875,15.0,
1503132.0,2015-03-13,2.0,263.861714656075,,6.0,4.875,15.0,
1503133.0,2015-03-13,3.0,100.192312221242,,6.0,4.875,15.0,
1503134.0,2015-03-13,4.0,101.349615757381,,6.0,4.875,15.0,
1503135.0,2015-03-13,5.0,237.234063735022,,6.0,4.875,15.0,
1503145.0,2015-03-14,5.0,234.545964942322,,7.0,5.125,15.0,
1503144.0,2015-03-14,4.0,74.0860398307729,,7.0,5.125,15.0,
1503143.0,2015-03-14,3.0,137.39060848102,,7.0,5.125,15.0,
1503141.0,2015-03-14,1.0,98.2811856068814,,7.0,5.125,15.0,
1503142.0,2015-03-14,2.0,360.715430654047,,7.0,5.125,15.0,
1503155.0,2015-03-15,5.0,278.612403986462,,7.0,5.75,13.0,21.0
1503154.0,2015-03-15,4.0,130.549602673201,,7.0,5.75,13.0,21.0
1503151.0,2015-03-15,1.0,56.9672232806217,,7.0,5.75,13.0,21.0
1503152.0,2015-03-15,2.0,461.035577320529,,7.0,5.75,13.0,21.0
1503153.0,2015-03-15,3.0,119.54516706624,,7.0,5.75,13.0,21.0
1503164.0,2015-03-16,4.0,82.2767663365038,,2.0,8.625,13.0,10.0
1503163.0,2015-03-16,3.0,104.061780753424,,2.0,8.625,13.0,10.0
1503165.0,2015-03-16,5.0,252.212892372443,,2.0,8.625,13.0,10.0
1503161.0,2015-03-16,1.0,136.698666060069,,2.0,8.625,13.0,10.0
1503162.0,2015-03-16,2.0,269.022901877525,,2.0,8.625,13.0,10.0
1503171.0,2015-03-17,1.0,136.644449549369,,1.0,10.75,11.0,5.0
1503172.0,2015-03-17,2.0,296.541237199908,,1.0,10.75,11.0,5.0
1503173.0,2015-03-17,3.0,97.6460875999715,,1.0,10.75,11.0,5.0
1503174.0,2015-03-17,4.0,77.8012596345233,,1.0,10.75,11.0,5.0
1503175.0,2015-03-17,5.0,300.476490762008,,1.0,10.75,11.0,5.0
1503185.0,2015-03-18,5.0,319.376884998689,,4.0,10.625,8.0,
1503184.0,2015-03-18,4.0,88.7176395035293,,4.0,10.625,8.0,
1503181.0,2015-03-18,1.0,117.213496435657,,4.0,10.625,8.0,
1503182.0,2015-03-18,2.0,292.981913276133,,4.0,10.625,8.0,
1503183.0,2015-03-18,3.0,108.643986899682,,4.0,10.625,8.0,
1503191.0,2015-03-19,1.0,121.351949525045,,0.0,10.375,9.0,0.0
1503192.0,2015-03-19,2.0,267.179427626967,,0.0,10.375,9.0,0.0
1503193.0,2015-03-19,3.0,76.0556430358186,,0.0,10.375,9.0,0.0
1503194.0,2015-03-19,4.0,82.9965111073564,,0.0,10.375,9.0,0.0
1503195.0,2015-03-19,5.0,271.632339767702,,0.0,10.375,9.0,0.0
1503202.0,2015-03-20,2.0,299.760479051294,,7.0,5.0,9.0,45.0
1503201.0,2015-03-20,1.0,125.078492851656,,7.0,5.0,9.0,45.0
1503205.0,2015-03-20,5.0,339.055856444566,,7.0,5.0,9.0,45.0
1503204.0,2015-03-20,4.0,88.6535909538115,,7.0,5.0,9.0,45.0
1503203.0,2015-03-20,3.0,94.5632337202022,,7.0,5.0,9.0,45.0
1503211.0,2015-03-21,1.0,113.449213775737,,7.0,4.5,21.0,61.0
1503212.0,2015-03-21,2.0,383.085780794877,,7.0,4.5,21.0,61.0
1503213.0,2015-03-21,3.0,128.118006311446,,7.0,4.5,21.0,61.0
1503214.0,2015-03-21,4.0,52.639809323213,,7.0,4.5,21.0,61.0
1503215.0,2015-03-21,5.0,330.021049430432,,7.0,4.5,21.0,61.0
1503223.0,2015-03-22,3.0,124.288818099514,,0.0,4.375,8.0,
1503221.0,2015-03-22,1.0,71.5711481513957,,0.0,4.375,8.0,
1503222.0,2015-03-22,2.0,489.59934551007,,0.0,4.375,8.0,
1503225.0,2015-03-22,5.0,379.021922086074,,0.0,4.375,8.0,
1503224.0,2015-03-22,4.0,131.605920044064,,0.0,4.375,8.0,
1503231.0,2015-03-23,1.0,129.186723027161,,0.0,7.75,12.0,
1503232.0,2015-03-23,2.0,292.836479169109,,0.0,7.75,12.0,
1503233.0,2015-03-23,3.0,97.7709681259075,,0.0,7.75,12.0,
1503234.0,2015-03-23,4.0,57.7729211412768,,0.0,7.75,12.0,
1503235.0,2015-03-23,5.0,268.604981873421,,0.0,7.75,12.0,
1503243.0,2015-03-24,3.0,86.518746534295,,6.0,7.875,6.0,0.0
1503241.0,2015-03-24,1.0,114.539801718388,,6.0,7.875,6.0,0.0
1503245.0,2015-03-24,5.0,285.301446768427,,6.0,7.875,6.0,0.0
1503244.0,2015-03-24,4.0,56.0889149961493,,6.0,7.875,6.0,0.0
1503242.0,2015-03-24,2.0,297.037588138176,,6.0,7.875,6.0,0.0
1503251.0,2015-03-25,1.0,85.7675699240561,,6.0,7.875,14.0,5.0
1503252.0,2015-03-25,2.0,335.007901867692,,6.0,7.875,14.0,5.0
1503253.0,2015-03-25,3.0,100.897840106466,,6.0,7.875,14.0,5.0
1503254.0,2015-03-25,4.0,75.4697183642942,,6.0,7.875,14.0,5.0
1503255.0,2015-03-25,5.0,313.737446087374,,6.0,7.875,14.0,5.0
1503263.0,2015-03-26,3.0,93.3229257148621,,7.0,7.125,9.0,0.0
1503262.0,2015-03-26,2.0,303.655812393538,,7.0,7.125,9.0,0.0
1503265.0,2015-03-26,5.0,266.972587002293,,7.0,7.125,9.0,0.0
1503264.0,2015-03-26,4.0,94.1972531849185,,7.0,7.125,9.0,0.0
1503261.0,2015-03-26,1.0,126.909561618178,,7.0,7.125,9.0,0.0
1503271.0,2015-03-27,1.0,113.205121341153,,7.0,7.0,7.0,61.0
1503272.0,2015-03-27,2.0,320.938056470297,,7.0,7.0,7.0,61.0
1503273.0,2015-03-27,3.0,117.875796154693,,7.0,7.0,7.0,61.0
1503274.0,2015-03-27,4.0,81.3657470530275,,7.0,7.0,7.0,61.0
1503275.0,2015-03-27,5.0,293.189582126283,,7.0,7.0,7.0,61.0
1503281.0,2015-03-28,1.0,177.270608855771,,7.0,8.5,10.0,
1503283.0,2015-03-28,3.0,145.979562367808,,7.0,8.5,10.0,
1503282.0,2015-03-28,2.0,428.350102346051,,7.0,8.5,10.0,
1503284.0,2015-03-28,4.0,120.729232683492,,7.0,8.5,10.0,
1503285.0,2015-03-28,5.0,394.782309943371,,7.0,8.5,10.0,
1503291.0,2015-03-29,1.0,56.8890738313162,,7.0,8.25,12.0,61.0
1503292.0,2015-03-29,2.0,489.846609636217,,7.0,8.25,12.0,61.0
1503293.0,2015-03-29,3.0,140.02511297781,,7.0,8.25,12.0,61.0
1503294.0,2015-03-29,4.0,108.584974000503,,7.0,8.25,12.0,61.0
1503295.0,2015-03-29,5.0,307.880143820129,,7.0,8.25,12.0,61.0
1503303.0,2015-03-30,3.0,101.685038768879,,6.0,6.5,29.0,61.0
1503301.0,2015-03-30,1.0,110.288515770675,,6.0,6.5,29.0,61.0
1503302.0,2015-03-30,2.0,351.715484397675,,6.0,6.5,29.0,61.0
1503305.0,2015-03-30,5.0,260.7747623843,,6.0,6.5,29.0,61.0
1503304.0,2015-03-30,4.0,93.8107940183229,,6.0,6.5,29.0,61.0
1503315.0,2015-03-31,5.0,249.169849496114,,7.0,6.375,35.0,61.0
1503311.0,2015-03-31,1.0,101.620422865145,,7.0,6.375,35.0,61.0
1503312.0,2015-03-31,2.0,339.71388362822,,7.0,6.375,35.0,61.0
1503313.0,2015-03-31,3.0,79.3577018316481,,7.0,6.375,35.0,61.0
1503314.0,2015-03-31,4.0,95.5346688510535,,7.0,6.375,35.0,61.0
1504012.0,2015-04-01,2.0,373.724177525822,,4.0,5.0,24.0,22.0
1504013.0,2015-04-01,3.0,151.109608356409,,4.0,5.0,24.0,22.0
1504011.0,2015-04-01,1.0,134.425214341545,,4.0,5.0,24.0,22.0
1504014.0,2015-04-01,4.0,69.7873283360318,,4.0,5.0,24.0,22.0
1504015.0,2015-04-01,5.0,319.186205355817,,4.0,5.0,24.0,22.0
1504025.0,2015-04-02,5.0,406.353937532213,,6.0,6.5,19.0,61.0
1504024.0,2015-04-02,4.0,44.0544861327719,,6.0,6.5,19.0,61.0
1504021.0,2015-04-02,1.0,269.424940927989,,6.0,6.5,19.0,61.0
1504022.0,2015-04-02,2.0,525.476422474447,,6.0,6.5,19.0,61.0
1504023.0,2015-04-02,3.0,183.215551302075,,6.0,6.5,19.0,61.0
1504045.0,2015-04-04,5.0,495.482512843952,,0.0,8.375,11.0,
1504043.0,2015-04-04,3.0,262.841739078878,,0.0,8.375,11.0,
1504042.0,2015-04-04,2.0,624.731396612574,,0.0,8.375,11.0,
1504041.0,2015-04-04,1.0,274.149943740529,,0.0,8.375,11.0,
1504055.0,2015-04-05,5.0,311.448562590211,,3.0,8.625,11.0,
1504054.0,2015-04-05,4.0,101.154372513509,,3.0,8.625,11.0,
1504053.0,2015-04-05,3.0,243.89821522098,,3.0,8.625,11.0,
1504052.0,2015-04-05,2.0,713.240728417569,,3.0,8.625,11.0,
1504051.0,2015-04-05,1.0,102.981646842744,,3.0,8.625,11.0,
1504065.0,2015-04-06,5.0,293.886267424832,,0.0,7.75,10.0,
1504063.0,2015-04-06,3.0,232.926035642952,,0.0,7.75,10.0,
1504064.0,2015-04-06,4.0,115.850549632261,,0.0,7.75,10.0,
1504061.0,2015-04-06,1.0,60.1445223461642,,0.0,7.75,10.0,
1504062.0,2015-04-06,2.0,728.862922564967,,0.0,7.75,10.0,
1504075.0,2015-04-07,5.0,242.488202056041,,7.0,7.75,14.0,61.0
1504074.0,2015-04-07,4.0,99.9708304210839,,7.0,7.75,14.0,61.0
1504073.0,2015-04-07,3.0,139.741645956969,,7.0,7.75,14.0,61.0
1504072.0,2015-04-07,2.0,402.937213841427,,7.0,7.75,14.0,61.0
1504071.0,2015-04-07,1.0,115.651138885906,,7.0,7.75,14.0,61.0
1504083.0,2015-04-08,3.0,134.171856017115,,2.0,12.0,11.0,
1504085.0,2015-04-08,5.0,240.166760042682,,2.0,12.0,11.0,
1504084.0,2015-04-08,4.0,89.4854107533566,,2.0,12.0,11.0,
1504082.0,2015-04-08,2.0,372.219387571259,,2.0,12.0,11.0,
1504081.0,2015-04-08,1.0,89.8685552544395,,2.0,12.0,11.0,
1504095.0,2015-04-09,5.0,271.062138387226,,2.0,11.875,7.0,0.0
1504094.0,2015-04-09,4.0,71.4997218186786,,2.0,11.875,7.0,0.0
1504093.0,2015-04-09,3.0,144.665453378248,,2.0,11.875,7.0,0.0
1504092.0,2015-04-09,2.0,368.140023251964,,2.0,11.875,7.0,0.0
1504091.0,2015-04-09,1.0,157.556996562067,,2.0,11.875,7.0,0.0
1504104.0,2015-04-10,4.0,69.6213343156897,,1.0,14.125,8.0,5.0
1504105.0,2015-04-10,5.0,273.777005049353,,1.0,14.125,8.0,5.0
1504103.0,2015-04-10,3.0,176.191631914365,,1.0,14.125,8.0,5.0
1504102.0,2015-04-10,2.0,449.200853104077,,1.0,14.125,8.0,5.0
1504101.0,2015-04-10,1.0,125.640782296666,,1.0,14.125,8.0,5.0
1504115.0,2015-04-11,5.0,279.734031972369,,2.0,16.75,14.0,61.0
1504114.0,2015-04-11,4.0,75.5562497228574,,2.0,16.75,14.0,61.0
1504113.0,2015-04-11,3.0,241.954245467709,,2.0,16.75,14.0,61.0
1504112.0,2015-04-11,2.0,435.937997165239,,2.0,16.75,14.0,61.0
1504111.0,2015-04-11,1.0,149.471145855324,,2.0,16.75,14.0,61.0
1504121.0,2015-04-12,1.0,39.0548694183738,,5.0,12.375,16.0,
1504122.0,2015-04-12,2.0,423.167305958991,,5.0,12.375,16.0,
1504125.0,2015-04-12,5.0,256.220102827754,,5.0,12.375,16.0,
1504124.0,2015-04-12,4.0,170.691265230574,,5.0,12.375,16.0,
1504123.0,2015-04-12,3.0,148.003916028181,,5.0,12.375,16.0,
1504131.0,2015-04-13,1.0,94.5357769724487,,4.0,8.875,21.0,61.0
1504132.0,2015-04-13,2.0,286.808655322632,,4.0,8.875,21.0,61.0
1504133.0,2015-04-13,3.0,115.775782324593,,4.0,8.875,21.0,61.0
1504134.0,2015-04-13,4.0,85.5491123404555,,4.0,8.875,21.0,61.0
1504135.0,2015-04-13,5.0,228.441056194565,,4.0,8.875,21.0,61.0
1504145.0,2015-04-14,5.0,241.794663278364,,7.0,10.75,17.0,61.0
1504144.0,2015-04-14,4.0,68.5181832029906,,7.0,10.75,17.0,61.0
1504143.0,2015-04-14,3.0,114.709486133908,,7.0,10.75,17.0,61.0
1504142.0,2015-04-14,2.0,297.478196061337,,7.0,10.75,17.0,61.0
1504141.0,2015-04-14,1.0,95.7358790995654,,7.0,10.75,17.0,61.0
1504154.0,2015-04-15,4.0,82.5619143946999,,0.0,15.5,19.0,5.0
1504153.0,2015-04-15,3.0,77.9760319762046,,0.0,15.5,19.0,5.0
1504155.0,2015-04-15,5.0,267.331795587064,,0.0,15.5,19.0,5.0
1504151.0,2015-04-15,1.0,102.93265639072,,0.0,15.5,19.0,5.0
1504152.0,2015-04-15,2.0,284.427934541009,,0.0,15.5,19.0,5.0
1504161.0,2015-04-16,1.0,90.5282058330727,,6.0,9.375,16.0,21.0
1504162.0,2015-04-16,2.0,286.72764708972,,6.0,9.375,16.0,21.0
1504163.0,2015-04-16,3.0,80.6127984834301,,6.0,9.375,16.0,21.0
1504164.0,2015-04-16,4.0,64.3768783832988,,6.0,9.375,16.0,21.0
1504165.0,2015-04-16,5.0,249.985817848774,,6.0,9.375,16.0,21.0
1504174.0,2015-04-17,4.0,85.0439789074107,,0.0,10.5,15.0,
1504173.0,2015-04-17,3.0,95.874962983171,,0.0,10.5,15.0,
1504175.0,2015-04-17,5.0,269.643570233699,,0.0,10.5,15.0,
1504171.0,2015-04-17,1.0,91.0744308710578,,0.0,10.5,15.0,
1504172.0,2015-04-17,2.0,314.997367966203,,0.0,10.5,15.0,
1504184.0,2015-04-18,4.0,105.620424871498,,0.0,10.875,8.0,
1504185.0,2015-04-18,5.0,273.308983958271,,0.0,10.875,8.0,
1504181.0,2015-04-18,1.0,103.305896790347,,0.0,10.875,8.0,
1504183.0,2015-04-18,3.0,147.280675283552,,0.0,10.875,8.0,
1504182.0,2015-04-18,2.0,372.985639347608,,0.0,10.875,8.0,
1504191.0,2015-04-19,1.0,25.46219373912,,0.0,10.125,11.0,
1504192.0,2015-04-19,2.0,419.373474076238,,0.0,10.125,11.0,
1504193.0,2015-04-19,3.0,157.80717948852,,0.0,10.125,11.0,
1504194.0,2015-04-19,4.0,119.444010656665,,0.0,10.125,11.0,
1504195.0,2015-04-19,5.0,248.936886432743,,0.0,10.125,11.0,
1504204.0,2015-04-20,4.0,78.2371204197756,,0.0,14.25,9.0,
1504205.0,2015-04-20,5.0,216.398739415418,,0.0,14.25,9.0,
1504202.0,2015-04-20,2.0,291.610305100325,,0.0,14.25,9.0,
1504201.0,2015-04-20,1.0,113.238537617252,,0.0,14.25,9.0,
1504203.0,2015-04-20,3.0,91.0940508208695,,0.0,14.25,9.0,
1504211.0,2015-04-21,1.0,121.935695795117,,0.0,14.625,17.0,5.0
1504212.0,2015-04-21,2.0,262.312297451446,,0.0,14.625,17.0,5.0
1504213.0,2015-04-21,3.0,102.899554988628,,0.0,14.625,17.0,5.0
1504214.0,2015-04-21,4.0,75.6785562086606,,0.0,14.625,17.0,5.0
1504215.0,2015-04-21,5.0,236.929910073307,,0.0,14.625,17.0,5.0
1504222.0,2015-04-22,2.0,281.264299329947,,0.0,12.125,7.0,
1504221.0,2015-04-22,1.0,115.982784302446,,0.0,12.125,7.0,
1504223.0,2015-04-22,3.0,95.2336165638254,,0.0,12.125,7.0,
1504224.0,2015-04-22,4.0,76.9287622186942,,0.0,12.125,7.0,
1504225.0,2015-04-22,5.0,203.609195254356,,0.0,12.125,7.0,
1504231.0,2015-04-23,1.0,109.647753246652,,1.0,13.625,12.0,
1504232.0,2015-04-23,2.0,316.964561244097,,1.0,13.625,12.0,
1504233.0,2015-04-23,3.0,106.231696176478,,1.0,13.625,12.0,
1504234.0,2015-04-23,4.0,58.6866015325717,,1.0,13.625,12.0,
1504235.0,2015-04-23,5.0,232.875408477088,,1.0,13.625,12.0,
1504241.0,2015-04-24,1.0,93.8539762667653,,2.0,13.875,9.0,20.0
1504242.0,2015-04-24,2.0,311.721136965455,,2.0,13.875,9.0,20.0
1504243.0,2015-04-24,3.0,102.172051099545,,2.0,13.875,9.0,20.0
1504245.0,2015-04-24,5.0,212.742403753359,,2.0,13.875,9.0,20.0
1504244.0,2015-04-24,4.0,72.944912850319,,2.0,13.875,9.0,20.0
1504251.0,2015-04-25,1.0,121.601177999412,,7.0,13.75,8.0,63.0
1504252.0,2015-04-25,2.0,450.922945775814,,7.0,13.75,8.0,63.0
1504253.0,2015-04-25,3.0,129.196066694569,,7.0,13.75,8.0,63.0
1504254.0,2015-04-25,4.0,86.653507954899,,7.0,13.75,8.0,63.0
1504255.0,2015-04-25,5.0,247.902280079392,,7.0,13.75,8.0,63.0
1504261.0,2015-04-26,1.0,71.0071270593663,,8.0,7.0,11.0,61.0
1504263.0,2015-04-26,3.0,112.950650114719,,8.0,7.0,11.0,61.0
1504262.0,2015-04-26,2.0,399.820571217996,,8.0,7.0,11.0,61.0
1504265.0,2015-04-26,5.0,252.667352565897,,8.0,7.0,11.0,61.0
1504264.0,2015-04-26,4.0,112.831158583878,,8.0,7.0,11.0,61.0
1504271.0,2015-04-27,1.0,151.174833546803,,4.0,10.125,11.0,
1504272.0,2015-04-27,2.0,291.752346251679,,4.0,10.125,11.0,
1504273.0,2015-04-27,3.0,114.70001375553,,4.0,10.125,11.0,
1504274.0,2015-04-27,4.0,83.4751795147854,,4.0,10.125,11.0,
1504275.0,2015-04-27,5.0,197.564743508792,,4.0,10.125,11.0,
1504285.0,2015-04-28,5.0,213.195052497114,,3.0,10.25,13.0,
1504283.0,2015-04-28,3.0,124.236952144972,,3.0,10.25,13.0,
1504282.0,2015-04-28,2.0,279.639574876652,,3.0,10.25,13.0,
1504281.0,2015-04-28,1.0,91.0866799976838,,3.0,10.25,13.0,
1504295.0,2015-04-29,5.0,250.927665410019,,5.0,12.625,12.0,
1504294.0,2015-04-29,4.0,69.6885795663438,,5.0,12.625,12.0,
1504291.0,2015-04-29,1.0,135.750739524874,,5.0,12.625,12.0,
1504292.0,2015-04-29,2.0,335.699732620073,,5.0,12.625,12.0,
1504293.0,2015-04-29,3.0,129.552575416168,,5.0,12.625,12.0,
1504305.0,2015-04-30,5.0,303.34662044021,,6.0,11.375,10.0,61.0
1504303.0,2015-04-30,3.0,116.009163395934,,6.0,11.375,10.0,61.0
1504304.0,2015-04-30,4.0,78.2474106946107,,6.0,11.375,10.0,61.0
1504301.0,2015-04-30,1.0,185.547465909923,,6.0,11.375,10.0,61.0
1504302.0,2015-04-30,2.0,382.494805997457,,6.0,11.375,10.0,61.0
1505025.0,2015-05-02,5.0,390.245200658863,,3.0,11.0,12.0,0.0
1505024.0,2015-05-02,4.0,168.464543906289,,3.0,11.0,12.0,0.0
1505021.0,2015-05-02,1.0,205.277811156554,,3.0,11.0,12.0,0.0
1505022.0,2015-05-02,2.0,569.854066374337,,3.0,11.0,12.0,0.0
1505023.0,2015-05-02,3.0,216.662099390377,,3.0,11.0,12.0,0.0
1505035.0,2015-05-03,5.0,273.752958375164,,1.0,14.75,12.0,61.0
1505034.0,2015-05-03,4.0,132.20896007182,,1.0,14.75,12.0,61.0
1505032.0,2015-05-03,2.0,467.833386599369,,1.0,14.75,12.0,61.0
1505031.0,2015-05-03,1.0,49.1824014028742,,1.0,14.75,12.0,61.0
1505033.0,2015-05-03,3.0,154.503619536054,,1.0,14.75,12.0,61.0
1505044.0,2015-05-04,4.0,108.931500577338,,5.0,15.875,13.0,21.0
1505045.0,2015-05-04,5.0,197.208560688196,,5.0,15.875,13.0,21.0
1505043.0,2015-05-04,3.0,98.8957608807515,,5.0,15.875,13.0,21.0
1505041.0,2015-05-04,1.0,141.916859730021,,5.0,15.875,13.0,21.0
1505042.0,2015-05-04,2.0,340.579351605995,,5.0,15.875,13.0,21.0
1505055.0,2015-05-05,5.0,198.684243279816,,4.0,20.0,15.0,95.0
1505054.0,2015-05-05,4.0,69.2603251298698,,4.0,20.0,15.0,95.0
1505052.0,2015-05-05,2.0,295.928590213682,,4.0,20.0,15.0,95.0
1505051.0,2015-05-05,1.0,98.3386635883964,,4.0,20.0,15.0,95.0
1505053.0,2015-05-05,3.0,81.0951589620809,,4.0,20.0,15.0,95.0
1505065.0,2015-05-06,5.0,225.053574357765,,3.0,17.125,11.0,21.0
1505064.0,2015-05-06,4.0,65.0766452616253,,3.0,17.125,11.0,21.0
1505063.0,2015-05-06,3.0,101.849963136114,,3.0,17.125,11.0,21.0
1505061.0,2015-05-06,1.0,112.613312971486,,3.0,17.125,11.0,21.0
1505062.0,2015-05-06,2.0,326.950819224427,,3.0,17.125,11.0,21.0
1505075.0,2015-05-07,5.0,211.802247435479,,6.0,12.0,16.0,21.0
1505074.0,2015-05-07,4.0,60.8102412913987,,6.0,12.0,16.0,21.0
1505073.0,2015-05-07,3.0,91.9617294778322,,6.0,12.0,16.0,21.0
1505072.0,2015-05-07,2.0,309.311901434242,,6.0,12.0,16.0,21.0
1505071.0,2015-05-07,1.0,119.486322756166,,6.0,12.0,16.0,21.0
1505084.0,2015-05-08,4.0,57.1956734130954,,2.0,11.5,11.0,
1505083.0,2015-05-08,3.0,108.544660936963,,2.0,11.5,11.0,
1505085.0,2015-05-08,5.0,265.721536983155,,2.0,11.5,11.0,
1505081.0,2015-05-08,1.0,108.528740811492,,2.0,11.5,11.0,
1505082.0,2015-05-08,2.0,326.333702093022,,2.0,11.5,11.0,
1505095.0,2015-05-09,5.0,278.323409928638,,7.0,13.5,14.0,61.0
1505094.0,2015-05-09,4.0,78.2411421697545,,7.0,13.5,14.0,61.0
1505093.0,2015-05-09,3.0,170.599905877058,,7.0,13.5,14.0,61.0
1505092.0,2015-05-09,2.0,406.907398954341,,7.0,13.5,14.0,61.0
1505091.0,2015-05-09,1.0,122.939690460506,,7.0,13.5,14.0,61.0
1505105.0,2015-05-10,5.0,319.454496491185,,2.0,12.75,18.0,0.0
1505103.0,2015-05-10,3.0,161.944454769077,,2.0,12.75,18.0,0.0
1505104.0,2015-05-10,4.0,168.202423789623,,2.0,12.75,18.0,0.0
1505101.0,2015-05-10,1.0,54.676729153515,,2.0,12.75,18.0,0.0
1505102.0,2015-05-10,2.0,492.010489698116,,2.0,12.75,18.0,0.0
1505115.0,2015-05-11,5.0,205.667346687899,,0.0,19.75,11.0,
1505114.0,2015-05-11,4.0,61.3151869370572,,0.0,19.75,11.0,
1505113.0,2015-05-11,3.0,102.844671644941,,0.0,19.75,11.0,
1505112.0,2015-05-11,2.0,336.127629680071,,0.0,19.75,11.0,
1505111.0,2015-05-11,1.0,129.877961813861,,0.0,19.75,11.0,
1505124.0,2015-05-12,4.0,81.3705529527208,,7.0,14.625,14.0,63.0
1505123.0,2015-05-12,3.0,96.1947537258803,,7.0,14.625,14.0,63.0
1505125.0,2015-05-12,5.0,259.94167495408,,7.0,14.625,14.0,63.0
1505121.0,2015-05-12,1.0,94.6018729487518,,7.0,14.625,14.0,63.0
1505122.0,2015-05-12,2.0,327.092157926255,,7.0,14.625,14.0,63.0
1505131.0,2015-05-13,1.0,166.814781762185,,7.0,11.875,16.0,21.0
1505132.0,2015-05-13,2.0,397.982340133214,,7.0,11.875,16.0,21.0
1505135.0,2015-05-13,5.0,246.372623277805,,7.0,11.875,16.0,21.0
1505134.0,2015-05-13,4.0,80.6915439319555,,7.0,11.875,16.0,21.0
1505133.0,2015-05-13,3.0,178.860014594185,,7.0,11.875,16.0,21.0
1505144.0,2015-05-14,4.0,143.618292078555,,7.0,11.25,10.0,20.0
1505143.0,2015-05-14,3.0,164.032004782974,,7.0,11.25,10.0,20.0
1505145.0,2015-05-14,5.0,309.927036397582,,7.0,11.25,10.0,20.0
1505141.0,2015-05-14,1.0,53.434236162362,,7.0,11.25,10.0,20.0
1505142.0,2015-05-14,2.0,490.915769119788,,7.0,11.25,10.0,20.0
1505155.0,2015-05-15,5.0,292.967837715476,,6.0,13.5,9.0,
